organization,work_area,name,latitude,longitude,depth,depth_source,watershid_id,lake_id,program
HAKAI,QUADRA,NIMPKISH NIMP1,50.2148300000001,-126.61081,,land,NIMPKISH,,Watershed
HAKAI,QUADRA,OB2,50.31461667,-125.23345,,,,,Nearshore
HAKAI,QUADRA,OB3,50.32018333,-125.227633,,,,,Nearshore
HAKAI,QUADRA,OB4,50.31355,-125.22595,,,,,Nearshore
HAKAI,QUADRA,OB5,50.30786667,-125.2276,,,,,Nearshore
HAKAI,QUADRA,OB6,50.30548333,-125.2287,,,,,Nearshore
HAKAI,QUADRA,OFFICE QUADRA,50.1162556,-125.2221111,1.0,land,OFFICE,OFFICE,Watershed
HAKAI,QUADRA,ORFORD CAMPINDS,,,,,ORFORD,ORFORD,Watershed
HAKAI,QUADRA,ORFORD CAMPINUS,,,,,ORFORD,ORFORD,Watershed
HAKAI,QUADRA,ORFORD ORFRDTOWER2,,,,,ORFORD,ORFORD,Watershed
HAKAI,QUADRA,ORFORD TOWER2,,,,,ORFORD,ORFORD,Watershed
HAKAI,QUADRA,OTHER,,,,,,,Nearshore
HAKAI,QUADRA,OTHER CARSTOP,,,,,OTHER,OTHER,Watershed
HAKAI,QUADRA,OTHER FTLTANK,,,,,OTHER,OTHER,Watershed
HAKAI,QUADRA,OTHER HYACINTHEBAYROAD,,,,,OTHER,OTHER,Watershed
HAKAI,QUADRA,PALLANT PALT1,,,,,PALLANT,,Watershed
HAKAI,QUADRA,PALT1,,,,,,,Nearshore
HAKAI,QUADRA,PARADISE  PDSE1,50.5881380000001,-124.953906,,,,,Nearshore
HAKAI,QUADRA,PARADISE PDSE1,50.5881380000001,-124.953906,0.0,chart,PARADISE,PARADISE,Watershed
HAKAI,QUADRA,PARADISECRK PARADISE1,,,,,PARADISECRK,PARADISECRK,Watershed
HAKAI,QUADRA,PN1,50.2922299,-124.7247928,18.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,PN2,50.2922441700001,-124.7285459,71.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,PN3,50.26967904,-124.7154525,235.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,PN4,50.2128505800001,-124.7489999,402.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,PPSTATION,,,,,,,Nearshore
HAKAI,QUADRA,PR6,49.8600000000001,-125.026666667,125.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,PR7,49.904999928,-124.988333361,19.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,PR8,49.9216666670001,-124.92,234.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,PUGH PUGH1,50.7345,-127.88225,,land,PUGH,,Watershed
HAKAI,QUADRA,PUGH1,50.7345,-127.88225,,land,,,Nearshore
HAKAI,QUADRA,Q17,,,,,,,Nearshore
HAKAI,QUADRA,Q32,,,,,,,Nearshore
HAKAI,QUADRA,Q39,,,,,,,Nearshore
HAKAI,QUADRA,Q5,,,,,,,Nearshore
HAKAI,QUADRA,Q9,,,,,,,Nearshore
HAKAI,QUADRA,QRAFT1,,,,,,,Nearshore
HAKAI,QUADRA,QS1,50.0498000000001,-125.111,272.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Nearshore
HAKAI,QUADRA,QU08,,,,,,,Oceanography
HAKAI,QUADRA,QU1,50.0790000000001,-125.141,216.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,QU10,50.232,-125.121,72.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,QU11,50.2578,-125.0948,37.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,QU12,50.2773000000001,-125.0814,102.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,QU16,50.1200000000001,-125.16,160.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,QU17,50.1200000000001,-125.13,178.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,QU18,50.08,-125.16,86.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,QU19,50.08,-125.13,245.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,QU2,50.0929,-125.1631,101.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,QU20,50.08,-125.1,236.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,QU21,50.08,-125.08,68.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,QU22,50.03,-125.15,137.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,QU23,50.03,-125.12,251.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,QU24,50.03,-125.08,234.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,QU25,50.03,-125.05,18.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,QU26,50.03,-125.01,70.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,QU27,50.1250000000001,-125.23,15.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,QU28,50.2169000000001,-125.1374,87.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,QU29,50.2536000000001,-125.1885,137.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,QU3,50.1154000000001,-125.185,125.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,QU30,50.2409969890001,-125.172007254,110.0,chart,,,Oceanography
HAKAI,QUADRA,QU31,50.2690000000001,-125.209,85.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,QU32,50.3119,-125.2492,106.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,QU33,50.3151,-125.089,343.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,QU34,50.1200000000001,-125.1,127.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,QU35,50.241,-125.02,484.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,QU36,50.1900000000001,-124.996,544.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,QU37,50.1510000000001,-125.052,425.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,QU38,50.1172,-125.2226,3.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,QU39,50.0307000000001,-125.0992,270.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,QU4,50.1270000000001,-125.199,43.0,CHS NONNA10 Bathymetry,,,Oceanography
HAKAI,QUADRA,QU40,50.092,-125.164,92.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,QU41,50.3656,-125.092,596.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,QU42,50.2577000000001,-125.2111,41.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,QU43,50.339210371,-125.117637517,531.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,QU433,,,,,,,Oceanography
HAKAI,QUADRA,QU44,50.0740327,-125.1231615,257.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,QU45,50.117266401,-125.219883305,0.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,QU46,50.09745,-125.1749667,66.0,CHS NONNA10 Bathymetry,,,Oceanography
HAKAI,QUADRA,QU5,50.1183,-125.2122,59.0,CHS NONNA10 Bathymetry,,,Oceanography
HAKAI,QUADRA,QU6,50.1232000000001,-125.2258,24.0,CHS NONNA10 Bathymetry,,,Oceanography
HAKAI,QUADRA,QU7,50.126,-125.231,0.0,chart,,,Oceanography
HAKAI,QUADRA,QU8,50.1463000000001,-125.1748,136.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,QU9,50.1804000000001,-125.1371,110.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,QU93,,,,,,,Oceanography
HAKAI,QUADRA,QUPP,,,,,,,Nearshore
HAKAI,QUADRA,ROBERTS ROBT1,,,,,ROBERTS,,Watershed
HAKAI,QUADRA,ROBT1,,,,,,,Nearshore
HAKAI,QUADRA,ROCKY12,,,,,,,Nearshore
HAKAI,QUADRA,ROCKY13,,,,,,,Nearshore
HAKAI,QUADRA,ROCKY14,,,,,,,Nearshore
HAKAI,QUADRA,S415,,,,,,,Nearshore
HAKAI,QUADRA,SANJOSEF SNJO1,50.6693300000001,-128.1684,,land,SANJOSEF,,Watershed
HAKAI,QUADRA,SANJUAN SNJU1,48.5762300000001,-124.31138,,land,SANJUAN,,Watershed
HAKAI,QUADRA,SARI1,,,,,,,Nearshore
HAKAI,QUADRA,SARITA SARI1,,,,,SARITA,,Watershed
HAKAI,QUADRA,SENTRY SHOAL,49.906666666,-124.985,12.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Nearshore
HAKAI,QUADRA,SENTRYSHOAL,,,,,,,Oceanography
HAKAI,QUADRA,SIMP1,50.5124500000001,-127.842,,land,,,Nearshore
HAKAI,QUADRA,SIMPSON SIMP1,50.5124500000001,-127.842,,land,SIMPSON,,Watershed
HAKAI,QUADRA,SNJO1,50.6693300000001,-128.1684,,land,,,Nearshore
HAKAI,QUADRA,SNJU1,48.5762300000001,-124.31138,,land,,,Nearshore
HAKAI,QUADRA,SOUTHGATE,,,,,,,Nearshore
HAKAI,QUADRA,SOUTHGATE  SGTE1,50.890367,-124.76765,,,,,Nearshore
HAKAI,QUADRA,SOUTHGATE  SGTE2,50.887635,-124.754228,,,,,Nearshore
HAKAI,QUADRA,SOUTHGATE  SGTE3,50.886333,-124.7394,,,,,Nearshore
HAKAI,QUADRA,SOUTHGATE 2,,,,,SOUTHGATE,SOUTHGATE,Watershed
HAKAI,QUADRA,SOUTHGATE SENSOR_DS,50.8695210000001,-124.693043,,land,SOUTHGATE,,Watershed
HAKAI,QUADRA,SOUTHGATE SGATE3,,,,,SOUTHGATE,SOUTHGATE,Watershed
HAKAI,QUADRA,SOUTHGATE SGTE,,,,,,,Nearshore
HAKAI,QUADRA,SOUTHGATE SGTE1,50.890367,-124.76765,,land,,,Nearshore
HAKAI,QUADRA,SOUTHGATE SGTE2,50.887635,-124.754228,,land,,,Nearshore
HAKAI,QUADRA,SOUTHGATE SGTE3,50.886333,-124.7394,,land,SOUTHGATE,SOUTHGATE,Watershed
HAKAI,QUADRA,SOUTHGATE SGTE4,50.8616940000001,-124.643972,,land,SOUTHGATE,SOUTHGATE,Watershed
HAKAI,QUADRA,SOUTHGATE SPILL_DS,,,,,SOUTHGATE,,Watershed
HAKAI,QUADRA,SOUTHGATE SPILL_US,,,,,SOUTHGATE,,Watershed
HAKAI,QUADRA,SQUADRARECOVERY,,,,,,,Nearshore
HAKAI,QUADRA,STAW1,,,,,,,Nearshore
HAKAI,QUADRA,STAWAMUS STAW1,,,,,STAWAMUS,,Watershed
HAKAI,QUADRA,T04A,,,,,,,Nearshore
HAKAI,QUADRA,TEAQUAHAN TEAQ1,50.9493522700001,-124.8188728,,land,,,Nearshore
HAKAI,QUADRA,TEAQUAHAN TEAQ2,50.94805001,-124.8202371,,land,,,Nearshore
HAKAI,QUADRA,TEST,,,,,,,Nearshore
HAKAI,QUADRA,TLUP1,49.7579700000001,-126.38682,,land,,,Nearshore
HAKAI,QUADRA,TLUPANA TLUP1,49.7579700000001,-126.38682,,land,TLUPANA,,Watershed
HAKAI,QUADRA,TO1,50.3033,-124.7717,497.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,TO10,50.4833,-124.39,89.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,TO11,50.4794000000001,-124.383,80.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,TO2,50.3383000000001,-124.735,502.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,TO2A,50.35895,-124.70885,498.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,TO3,50.4083000000001,-124.6317,471.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,TO3A,50.4161100000001,-124.653,462.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,TO4,50.4200000000001,-124.5267,390.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,TO4A,50.4264400000001,-124.51479,369.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,TO5,50.4633000000001,-124.4,201.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,TO6,50.4703000000001,-124.393,149.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,TO7,50.4778000000001,-124.389,103.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,TO8,50.4844000000001,-124.383,50.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,TO9,50.4863,-124.38,38.0,CHS NONNA10 Bathymetry,,,Oceanography
HAKAI,QUADRA,TOBA TOBA1,50.5218070000001,-124.269081,,land,TOBA,,Watershed
HAKAI,QUADRA,TOFI1,49.2508300000001,-125.58333,,land,,,Nearshore
HAKAI,QUADRA,TOFINO TOFI1,49.2508300000001,-125.58333,,land,TOFINO,,Watershed
HAKAI,QUADRA,TSIT1,50.4403600000001,-126.57851,,land,,,Nearshore
HAKAI,QUADRA,TSITIKA TSIT1,50.4403600000001,-126.57851,,land,TSITIKA,,Watershed
HAKAI,QUADRA,TULA_LAB,,,,,,,Nearshore
HAKAI,QUADRA,WAKE1,,,,,,,Nearshore
HAKAI,QUADRA,WAKEMAN WAKE1,,,,,WAKEMAN,,Watershed
HAKAI,QUADRA,WANNOCK GAUGINGSTATION,,,,,WANNOCK,,Watershed
HAKAI,QUADRA,YAKN1,,,,,,,Nearshore
HAKAI,QUADRA,YAKOUN YAKN1,,,,,YAKOUN,,Watershed
HAKAI,QUADRA,ZEBA1,50.0124900000001,-126.8434,,land,,,Nearshore
HAKAI,QUADRA,ZEBA2,50.1356900000001,-126.82006,,land,,,Nearshore
HAKAI,QUADRA,ZEBALLOS ZEBA1,50.0124900000001,-126.8434,,land,ZEBALLOS,,Watershed
HAKAI,QUADRA,ZEBALLOS ZEBA2,50.1356900000001,-126.82006,,land,,,Nearshore
HAKAI,QUADRA,ZS01,,,,,,,Oceanography
HAKAI,QUADRA,ZS02,50.11972,-125.22281,,,,,Oceanography
HAKAI,QUADRA,ZS03,50.11886,-125.21882,,,,,Oceanography
HAKAI,QUADRA,ZS04,50.11879,-125.20383,,,,,Oceanography
HAKAI,QUADRA,ZS05,50.11377,-125.18268,,,,,Oceanography
HAKAI,QUADRA,ZS06,50.08881,-125.13499,,,,,Oceanography
NATURE TRUST,ESTUARY,ASSC01,51.981673,-126.677359,,,,,
NATURE TRUST,ESTUARY,ASSC02,51.972799,-126.6762,,,,,
NATURE TRUST,ESTUARY,ASSC03,51.96654,-126.678704,,,,,
NATURE TRUST,ESTUARY,ASSC04,51.962127,-126.678819,,,,,
NATURE TRUST,ESTUARY,ASSC05,51.962088,-126.674908,,,,,
NATURE TRUST,ESTUARY,ASSC06,51.961997,-126.673664,,,,,
NATURE TRUST,ESTUARY,ASSC07,51.961933,-126.671388,,,,,
NATURE TRUST,ESTUARY,ASSC08,51.960317,-126.67825,,,,,
NATURE TRUST,ESTUARY,ASSC09,51.960314,-126.670197,,,,,
NATURE TRUST,ESTUARY,ASSC10,51.95777,-126.682135,,,,,
NATURE TRUST,ESTUARY,ASSC11,51.958213,-126.673293,,,,,
NATURE TRUST,ESTUARY,BELC01,52.355953,-126.94056,,,,,
NATURE TRUST,ESTUARY,BELC02,52.375212,-126.856942,,,,,
NATURE TRUST,ESTUARY,BELC03,52.385939,-126.798564,,,,,
NATURE TRUST,ESTUARY,BELC04,52.384722,-126.771091,,,,,
NATURE TRUST,ESTUARY,BELC05,52.375157,-126.754045,,,,,
NATURE TRUST,ESTUARY,BELC06,52.376783,-126.688163,,,,,
NATURE TRUST,ESTUARY,BELC07,52.38966,-126.770083,,,,,
NATURE TRUST,ESTUARY,BELC08,52.38751,-126.768746,,,,,
NATURE TRUST,ESTUARY,BELC09,52.386334,-126.768206,,,,,
NATURE TRUST,ESTUARY,BELC10,52.37986,-126.77412,,,,,
NATURE TRUST,ESTUARY,BELC11,52.3767,-126.773964,,,,,
NATURE TRUST,ESTUARY,BELC12,52.376526,-126.791419,,,,,
NATURE TRUST,ESTUARY,CHEC01,48.8831062,-123.6871948,,,,,
NATURE TRUST,ESTUARY,CHEC02,48.8783684,-123.6747513,,,,,
NATURE TRUST,ESTUARY,CHEC03,48.8952293,-123.6819687,,,,,
NATURE TRUST,ESTUARY,CHEC04,48.8871994,-123.6723251,,,,,
NATURE TRUST,ESTUARY,CHEC05,48.8856735,-123.6700974,,,,,
NATURE TRUST,ESTUARY,CHEC06,48.9009781,-123.6790924,,,,,
NATURE TRUST,ESTUARY,CHEC07,48.8974228,-123.6748199,,,,,
NATURE TRUST,ESTUARY,CHEC08,48.890049,-123.6660995,,,,,
NATURE TRUST,ESTUARY,CHEC09,48.8847961,-123.6598663,,,,,
NATURE TRUST,ESTUARY,CHEC10,48.8820953,-123.6580429,,,,,
NATURE TRUST,ESTUARY,CHEC11,48.9140282,-123.670639,,,,,
NATURE TRUST,ESTUARY,CHEC12,48.901844,-123.6524734,,,,,
NATURE TRUST,ESTUARY,CLUC01,50.627963,-127.189632,,,,,
NATURE TRUST,ESTUARY,CLUC02,50.617611,-127.190692,,,,,
NATURE TRUST,ESTUARY,CLUC03,50.615391,-127.189713,,,,,
NATURE TRUST,ESTUARY,CLUC04,50.612975,-127.195784,,,,,
NATURE TRUST,ESTUARY,CLUC05,50.614279,-127.186147,,,,,
NATURE TRUST,ESTUARY,CLUC06,50.615753,-127.20456,,,,,
NATURE TRUST,ESTUARY,CLUC07,50.615479,-127.201528,,,,,
NATURE TRUST,ESTUARY,CLUC08,50.611266,-127.19075,,,,,
NATURE TRUST,ESTUARY,CLUC09,50.609515,-127.186805,,,,,
NATURE TRUST,ESTUARY,CLUC10,50.612721,-127.178581,,,,,
NATURE TRUST,ESTUARY,CLUC11,50.610779,-127.172178,,,,,
NATURE TRUST,ESTUARY,CONC01,49.7817,-126.4625,,,,,
NATURE TRUST,ESTUARY,CONC02,49.78801,-126.4588,,,,,
NATURE TRUST,ESTUARY,CONC03,49.78719,-126.4507,,,,,
NATURE TRUST,ESTUARY,CONC04,49.79233,-126.4424,,,,,
NATURE TRUST,ESTUARY,CONC05,49.79105,-126.4398,,,,,
NATURE TRUST,ESTUARY,CONC06,49.80027,-126.4157,,,,,
NATURE TRUST,ESTUARY,COWC01,48.714205,-123.526385,,,,,
NATURE TRUST,ESTUARY,COWC02,48.735697,-123.567912,,,,,
NATURE TRUST,ESTUARY,COWC03,48.749947,-123.613347,,,,,
NATURE TRUST,ESTUARY,COWC04,48.753577,-123.633234,,,,,
NATURE TRUST,ESTUARY,COWC05,48.764243,-123.62636,,,,,
NATURE TRUST,ESTUARY,COWC06,48.758697,-123.629648,,,,,
NATURE TRUST,ESTUARY,COWC07,48.750804,-123.634848,,,,,
NATURE TRUST,ESTUARY,COWC08,48.747515,-123.638103,,,,,
NATURE TRUST,ESTUARY,COWC09,48.769888,-123.635555,,,,,
NATURE TRUST,ESTUARY,COWC10,48.757617,-123.64551,,,,,
NATURE TRUST,ESTUARY,COWC11,48.755318,-123.649851,,,,,
NATURE TRUST,ESTUARY,COWC12,48.74744,-123.651823,,,,,
NATURE TRUST,ESTUARY,COWC13,48.772857,-123.663659,,,,,
NATURE TRUST,ESTUARY,COWC14,48.755949,-123.676811,,,,,
NATURE TRUST,ESTUARY,DELETE,,,,,,,
NATURE TRUST,ESTUARY,ENGC01,49.357842,-124.298915,,,,,
NATURE TRUST,ESTUARY,ENGC02,49.337946,-124.298476,,,,,
NATURE TRUST,ESTUARY,ENGC03,49.33249,-124.294781,,,,,
NATURE TRUST,ESTUARY,ENGC04,49.32549,-124.291812,,,,,
NATURE TRUST,ESTUARY,ENGC05,49.316353,-124.285129,,,,,
NATURE TRUST,ESTUARY,ENGC06,49.299049,-124.266686,,,,,
NATURE TRUST,ESTUARY,ENGC07,49.325052,-124.303634,,,,,
NATURE TRUST,ESTUARY,ENGC08,49.326986,-124.295441,,,,,
NATURE TRUST,ESTUARY,ENGC09,49.326599,-124.287093,,,,,
NATURE TRUST,ESTUARY,ENGC10,49.321293,-124.304507,,,,,
NATURE TRUST,ESTUARY,ENGC11,49.321284,-124.299084,,,,,
NATURE TRUST,ESTUARY,FULC01,50.483239,-126.088585,,,,,
NATURE TRUST,ESTUARY,FULC02,50.531348,-125.999119,,,,,
NATURE TRUST,ESTUARY,FULC03,50.544455,-125.967562,,,,,
NATURE TRUST,ESTUARY,FULC04,50.54822,-125.949841,,,,,
NATURE TRUST,ESTUARY,FULC05,50.556495,-125.94575,,,,,
NATURE TRUST,ESTUARY,FULC06,50.559489,-125.941389,,,,,
NATURE TRUST,ESTUARY,FULC07,50.563966,-125.935205,,,,,
NATURE TRUST,ESTUARY,FULC08,50.546909,-125.930495,,,,,
NATURE TRUST,ESTUARY,FULC09,50.550192,-125.916539,,,,,
NATURE TRUST,ESTUARY,FULC10,50.547791,-125.911839,,,,,
NATURE TRUST,ESTUARY,FULC11,50.547176,-125.900589,,,,,
NATURE TRUST,ESTUARY,FULC12,50.522174,-125.985789,,,,,
NATURE TRUST,ESTUARY,FULC13,50.518885,-126.065096,,,,,
NATURE TRUST,ESTUARY,GLEC01,50.695384,-125.724387,,,,,
NATURE TRUST,ESTUARY,GLEC02,50.678856,-125.73176,,,,,
NATURE TRUST,ESTUARY,GLEC03,50.669001,-125.733884,,,,,
NATURE TRUST,ESTUARY,GLEC04,50.664415,-125.732179,,,,,
NATURE TRUST,ESTUARY,GLEC05,50.660627,-125.730521,,,,,
NATURE TRUST,ESTUARY,GLEC06,50.653722,-125.725197,,,,,
NATURE TRUST,ESTUARY,GLEC07,50.650494,-125.716008,,,,,
NATURE TRUST,ESTUARY,GLEC08,50.661275,-125.733704,,,,,
NATURE TRUST,ESTUARY,GLEC09,50.661587,-125.72854,,,,,
NATURE TRUST,ESTUARY,HOEC01,50.69,-126.006,,,,,
NATURE TRUST,ESTUARY,HOEC02,50.696,-125.984,,,,,
NATURE TRUST,ESTUARY,HOEC03,50.7,-125.969,,,,,
NATURE TRUST,ESTUARY,HOEC04,50.705,-125.958,,,,,
NATURE TRUST,ESTUARY,HOEC05,50.706,-125.955,,,,,
NATURE TRUST,ESTUARY,HOEC06,50.707,-125.952,,,,,
NATURE TRUST,ESTUARY,HOEC07,50.708,-125.949,,,,,
NATURE TRUST,ESTUARY,HOEC08,50.681,-125.994,,,,,
NATURE TRUST,ESTUARY,HOEC09,50.673,-126.0,,,,,
NATURE TRUST,ESTUARY,KAOC01,50.079615,-127.163165,,,,,
NATURE TRUST,ESTUARY,KAOC02,50.066159,-127.13551,,,,,
NATURE TRUST,ESTUARY,KAOC03,50.066289,-127.116366,,,,,
NATURE TRUST,ESTUARY,KAOC04,50.063179,-127.103172,,,,,
NATURE TRUST,ESTUARY,KAOC05,50.063971,-127.116009,,,,,
NATURE TRUST,ESTUARY,KAOC06,50.061568,-127.116311,,,,,
NATURE TRUST,ESTUARY,KAOC07,50.060641,-127.107205,,,,,
NATURE TRUST,ESTUARY,KAOC08,50.06072,-127.104455,,,,,
NATURE TRUST,ESTUARY,KAOC09,50.061927,-127.103859,,,,,
NATURE TRUST,ESTUARY,KAOC10,50.058981,-127.099866,,,,,
NATURE TRUST,ESTUARY,KAOC11,50.058951,-127.09854,,,,,
NATURE TRUST,ESTUARY,KAOC12,50.059599,-127.096949,,,,,
NATURE TRUST,ESTUARY,KAOC13,50.064201,-127.098558,,,,,
NATURE TRUST,ESTUARY,KAOC14,50.064495,-127.047124,,,,,
NATURE TRUST,ESTUARY,KOEC01,51.772942,-127.893403,,,,,
NATURE TRUST,ESTUARY,KOEC02,51.774776,-127.878571,,,,,
NATURE TRUST,ESTUARY,KOEC03,51.781799,-127.866706,,,,,
NATURE TRUST,ESTUARY,KOEC04,51.777889,-127.853967,,,,,
NATURE TRUST,ESTUARY,KOEC05,51.776605,-127.839801,,,,,
NATURE TRUST,ESTUARY,KOEC06,51.776442,-127.829932,,,,,
NATURE TRUST,ESTUARY,KOEC07,51.776584,-127.811322,,,,,
NATURE TRUST,ESTUARY,KOEC08,51.778055,-127.830019,,,,,
NATURE TRUST,ESTUARY,KOEC09,51.778971,-127.838926,,,,,
NATURE TRUST,ESTUARY,KOEC10,51.778111,-127.841363,,,,,
NATURE TRUST,ESTUARY,KOEC11,51.780866,-127.847611,,,,,
NATURE TRUST,ESTUARY,KUMC01,53.693733,-132.274074,,,,,
NATURE TRUST,ESTUARY,KUMC02,53.700288,-132.181103,,,,,
NATURE TRUST,ESTUARY,KUMC03,53.714745,-132.170376,,,,,
NATURE TRUST,ESTUARY,KUMC04,53.707876,-132.156725,,,,,
NATURE TRUST,ESTUARY,KUMC05,53.701828,-132.146841,,,,,
NATURE TRUST,ESTUARY,KUMC06,53.697528,-132.143099,,,,,
NATURE TRUST,ESTUARY,KUMC07,53.692565,-132.145914,,,,,
NATURE TRUST,ESTUARY,KUMC08,53.689212,-132.143559,,,,,
NATURE TRUST,ESTUARY,KUMC09,53.70249,-132.137691,,,,,
NATURE TRUST,ESTUARY,KUMC10,53.699298,-132.134738,,,,,
NATURE TRUST,ESTUARY,LQC01,49.3560753,-124.4834671,,,,,
NATURE TRUST,ESTUARY,LQC02,49.3633041,-124.4899826,,,,,
NATURE TRUST,ESTUARY,LQC03,49.365818,-124.4926147,,,,,
NATURE TRUST,ESTUARY,LQC04,49.3663559,-124.498436,,,,,
NATURE TRUST,ESTUARY,LQC05,49.366745,-124.5008163,,,,,
NATURE TRUST,ESTUARY,LQC06,49.3689194,-124.5018463,,,,,
NATURE TRUST,ESTUARY,MALC01,50.12572,-127.4647,,,,,
NATURE TRUST,ESTUARY,MALC02,50.12907,-127.4442,,,,,
NATURE TRUST,ESTUARY,MALC03,50.1308,-127.4318,,,,,
NATURE TRUST,ESTUARY,MALC04,50.13588,-127.4289,,,,,
